index,pic_key,date_hour,date,co2,stemp,stemp2,stemp3,stemp4,stemp5,shumi,shumi2,shumi3,shumi4,shumi5,ts,insert_time,humi,pm10,pm25,press,solar,temp,wind_d,wind_sp,LAI,image_path,label,sensor,fold
0.358261425,/797/1656972774_1656972664_4.jpg,2022-07-05 06,2022/7/5,0.364255319,0.573248408,0.597014925,0.646551724,0,0.614583333,0.508333333,0.721227621,0.598522167,0,0.804020101,5/7/2022 06:01:50,6/7/2022 01:09:33,0.894057971,0.034508627,0.026256564,0.534124629,0,0.654141414,0.026125625,0.088607595,0.576225599,/home/junsheng/data/tianhang_corn/1656972774_1656972664_4.jpg,0.576225599,"[0.36425531914893616, 0.5732484076433121, 0.5970149253731345, 0.6465517241379312, 0.6145833333333335, 0.5083333333333333, 0.7212276214833762, 0.5985221674876848, 0.8040201005025123, 0.8940579710144927, 0.0345086271567892, 0.02625656414103526, 0.5341246290801198, 0.0, 0.6541414141414142, 0.02612562534741523, 0.08860759493670886]",0
0.358581016,/797/1656972774_1656972664_4.jpg,2022-07-05 06,2022/7/5,0.364255319,0.573248408,0.597014925,0.646551724,0,0.614583333,0.508333333,0.721227621,0.598522167,0,0.804020101,5/7/2022 06:01:50,6/7/2022 01:09:33,0.815362319,0.039009752,0.031507877,0.534124629,0.20195,0.714343434,0.111728738,0.131450828,0.576225599,/home/junsheng/data/tianhang_corn/1656972774_1656972664_4.jpg,0.576225599,"[0.36425531914893616, 0.5732484076433121, 0.5970149253731345, 0.6465517241379312, 0.6145833333333335, 0.5083333333333333, 0.7212276214833762, 0.5985221674876848, 0.8040201005025123, 0.8153623188405797, 0.03900975243810953, 0.03150787696924231, 0.5341246290801198, 0.20195, 0.7143434343434343, 0.11172873818788216, 0.1314508276533593]",0
0.360498562,/797/1656979993_1656979864_4.jpg,2022-07-05 08,2022/7/5,0.325106383,0.585987261,0.589552239,0.637931034,0,0.614583333,0.505555556,0.721227621,0.596059113,0,0.804020101,5/7/2022 08:31:50,6/7/2022 01:09:43,0.70942029,0.021755439,0.020255064,0.537091988,0.3836,0.812929293,0.235130628,0.219084713,0.576225599,/home/junsheng/data/tianhang_corn/1656979993_1656979864_4.jpg,0.576225599,"[0.3251063829787234, 0.5859872611464968, 0.5895522388059702, 0.6379310344827587, 0.6145833333333335, 0.5055555555555555, 0.7212276214833762, 0.5960591133004927, 0.8040201005025123, 0.7094202898550726, 0.02175543885971493, 0.020255063765941484, 0.5370919881305656, 0.3836, 0.812929292929293, 0.23513062812673705, 0.21908471275559885]",0
0.361457335,/797/1656987206_1656987063_4.jpg,2022-07-05 10,2022/7/5,0.318297872,0.605095541,0.582089552,0.637931034,0,0.604166667,0.505555556,0.718670077,0.593596059,0,0.804020101,5/7/2022 10:31:50,6/7/2022 01:09:49,0.603478261,0.015003751,0.015003751,0.537091988,0.49315,0.851717172,0.991384102,0.112950341,0.576225599,/home/junsheng/data/tianhang_corn/1656987206_1656987063_4.jpg,0.576225599,"[0.31829787234042556, 0.6050955414012739, 0.5820895522388059, 0.6379310344827587, 0.6041666666666666, 0.5055555555555555, 0.7186700767263426, 0.5935960591133005, 0.8040201005025123, 0.6034782608695652, 0.015003750937734433, 0.015003750937734433, 0.5370919881305656, 0.49315, 0.8517171717171717, 0.9913841022790438, 0.11295034079844206]",0
0.362735698,/797/1656994391_1656994263_4.jpg,2022-07-05 12,2022/7/5,0.319148936,0.630573248,0.589552239,0.629310345,0,0.604166667,0.505555556,0.716112532,0.588669951,0,0.798994975,5/7/2022 12:31:50,6/7/2022 01:09:56,0.515217391,0.013503376,0.013503376,0.516320475,0.1606,0.884040404,0.204002223,0.1187926,0.576225599,/home/junsheng/data/tianhang_corn/1656994391_1656994263_4.jpg,0.576225599,"[0.3191489361702128, 0.6305732484076433, 0.5895522388059702, 0.6293103448275862, 0.6041666666666666, 0.5055555555555555, 0.7161125319693096, 0.5886699507389161, 0.7989949748743719, 0.5152173913043477, 0.01350337584396099, 0.01350337584396099, 0.5163204747774485, 0.1606, 0.884040404040404, 0.20400222345747637, 0.11879259980525804]",0
0.363055289,/797/1656994391_1656994263_4.jpg,2022-07-05 12,2022/7/5,0.319148936,0.630573248,0.589552239,0.629310345,0,0.604166667,0.505555556,0.716112532,0.588669951,0,0.798994975,5/7/2022 12:31:50,6/7/2022 01:09:56,0.506521739,0.017254314,0.015003751,0.510385757,0,0.880808081,0.289327404,0.013631938,0.576225599,/home/junsheng/data/tianhang_corn/1656994391_1656994263_4.jpg,0.576225599,"[0.3191489361702128, 0.6305732484076433, 0.5895522388059702, 0.6293103448275862, 0.6041666666666666, 0.5055555555555555, 0.7161125319693096, 0.5886699507389161, 0.7989949748743719, 0.5065217391304349, 0.0172543135783946, 0.015003750937734433, 0.5103857566765568, 0.0, 0.8808080808080808, 0.2893274041133963, 0.013631937682570596]",0
0.36337488,/797/1657001639_1657001463_4.jpg,2022-07-05 14,2022/7/5,0.321702128,0.668789809,0.589552239,0.629310345,0,0.604166667,0.505555556,0.716112532,0.591133005,0,0.798994975,5/7/2022 14:01:50,6/7/2022 01:09:59,0.542753623,0.011252813,0.011252813,0.504451039,0.2462,0.91959596,0.164813785,0.148977605,0.576225599,/home/junsheng/data/tianhang_corn/1657001639_1657001463_4.jpg,0.576225599,"[0.32170212765957445, 0.6687898089171975, 0.5895522388059702, 0.6293103448275862, 0.6041666666666666, 0.5055555555555555, 0.7161125319693096, 0.5911330049261083, 0.7989949748743719, 0.5427536231884058, 0.011252813203300824, 0.011252813203300824, 0.5044510385756686, 0.2462, 0.9195959595959596, 0.16481378543635353, 0.14897760467380722]",0
0.367209971,/797/1657051978_1657051864_4.jpg,2022-07-06 04,2022/7/6,0.407659574,0.611464968,0.626865672,0.672413793,0,0.645833333,0.475,0.710997442,0.586206897,0,0.798994975,6/7/2022 04:01:50,7/7/2022 01:09:30,0.905942029,0.063765941,0.03975994,0.572700297,0.01665,0.63959596,0.175931073,0.075949367,0.641526176,/home/junsheng/data/tianhang_corn/1657051978_1657051864_4.jpg,0.641526176,"[0.4076595744680851, 0.6114649681528661, 0.6268656716417911, 0.6724137931034482, 0.6458333333333331, 0.47500000000000014, 0.710997442455243, 0.5862068965517242, 0.7989949748743719, 0.9059420289855074, 0.06376594148537135, 0.03975993998499625, 0.5727002967359048, 0.01665, 0.6395959595959595, 0.17593107281823234, 0.0759493670886076]",0
0.37008629,/797/1657066403_1657066264_4.jpg,2022-07-06 08,2022/7/6,0.332765957,0.592356688,0.611940299,0.663793103,0,0.635416667,0.469444444,0.708439898,0.583743842,0,0.798994975,6/7/2022 08:01:50,7/7/2022 01:09:43,0.695797101,0.039009752,0.029257314,0.590504451,0.2628,0.852929293,0.285992218,0.152872444,0.641526176,/home/junsheng/data/tianhang_corn/1657066403_1657066264_4.jpg,0.641526176,"[0.33276595744680854, 0.5923566878980893, 0.6119402985074628, 0.663793103448276, 0.6354166666666667, 0.4694444444444445, 0.7084398976982099, 0.583743842364532, 0.7989949748743719, 0.6957971014492754, 0.03900975243810953, 0.029257314328582147, 0.5905044510385762, 0.26280000000000003, 0.8529292929292929, 0.28599221789883267, 0.15287244401168454]",0
0.371045062,/797/1657073600_1657073464_4.jpg,2022-07-06 10,2022/7/6,0.329361702,0.617834395,0.597014925,0.655172414,0,0.635416667,0.469444444,0.708439898,0.581280788,0,0.793969849,6/7/2022 10:01:50,7/7/2022 01:09:49,0.653043478,0.031507877,0.026256564,0.581602374,0.4456,0.874747475,0.37409672,0.381694255,0.641526176,/home/junsheng/data/tianhang_corn/1657073600_1657073464_4.jpg,0.641526176,"[0.3293617021276596, 0.6178343949044586, 0.5970149253731345, 0.6551724137931034, 0.6354166666666667, 0.4694444444444445, 0.7084398976982099, 0.58128078817734, 0.7939698492462314, 0.6530434782608696, 0.03150787696924231, 0.02625656414103526, 0.5816023738872422, 0.4456, 0.8747474747474747, 0.3740967204002223, 0.38169425511197663]",0
0.37360179,/797/1657088013_1657087863_4.jpg,2022-07-06 14,2022/7/6,0.320851064,0.700636943,0.611940299,0.655172414,0,0.635416667,0.472222222,0.703324808,0.57635468,0,0.793969849,6/7/2022 14:01:50,7/7/2022 01:10:02,0.522463768,0.020255064,0.020255064,0.545994065,0.3835,0.959191919,0.414396887,0.316455696,0.641526176,/home/junsheng/data/tianhang_corn/1657088013_1657087863_4.jpg,0.641526176,"[0.32085106382978723, 0.7006369426751593, 0.6119402985074628, 0.6551724137931034, 0.6354166666666667, 0.4722222222222223, 0.7033248081841433, 0.5763546798029556, 0.7939698492462314, 0.522463768115942, 0.020255063765941484, 0.020255063765941484, 0.5459940652818995, 0.3835, 0.9591919191919192, 0.41439688715953304, 0.31645569620253167]",0
0.374880153,/797/1657095219_1657095064_4.jpg,2022-07-06 16,2022/7/6,0.320851064,0.74522293,0.634328358,0.663793103,0,0.635416667,0.469444444,0.703324808,0.571428571,0,0.793969849,6/7/2022 16:01:50,7/7/2022 01:10:08,0.484782609,0.014253563,0.014253563,0.528189911,0.21835,0.953939394,0.335464147,0.222005842,0.641526176,/home/junsheng/data/tianhang_corn/1657095219_1657095064_4.jpg,0.641526176,"[0.32085106382978723, 0.7452229299363057, 0.6343283582089554, 0.663793103448276, 0.6354166666666667, 0.4694444444444445, 0.7033248081841433, 0.5714285714285715, 0.7939698492462314, 0.4847826086956522, 0.014253563390847712, 0.014253563390847712, 0.5281899109792282, 0.21835000000000002, 0.9539393939393939, 0.3354641467481934, 0.2220058422590068]",0
0.375199744,/797/1657095219_1657095064_4.jpg,2022-07-06 16,2022/7/6,0.320851064,0.74522293,0.634328358,0.663793103,0,0.635416667,0.469444444,0.703324808,0.571428571,0,0.793969849,6/7/2022 16:01:50,7/7/2022 01:10:08,0.533623188,0.015003751,0.015003751,0.519287834,0.17465,0.952727273,0.342412451,0.306718598,0.641526176,/home/junsheng/data/tianhang_corn/1657095219_1657095064_4.jpg,0.641526176,"[0.32085106382978723, 0.7452229299363057, 0.6343283582089554, 0.663793103448276, 0.6354166666666667, 0.4694444444444445, 0.7033248081841433, 0.5714285714285715, 0.7939698492462314, 0.533623188405797, 0.015003750937734433, 0.015003750937734433, 0.5192878338278942, 0.17465, 0.9527272727272726, 0.3424124513618677, 0.3067185978578384]",0
0.375838926,/797/1657095219_1657095064_4.jpg,2022-07-06 16,2022/7/6,0.316595745,0.751592357,0.641791045,0.663793103,0,0.635416667,0.469444444,0.703324808,0.568965517,0,0.793969849,6/7/2022 16:31:50,7/7/2022 01:10:11,0.533623188,0.015003751,0.015003751,0.519287834,0.17465,0.952727273,0.342412451,0.306718598,0.641526176,/home/junsheng/data/tianhang_corn/1657095219_1657095064_4.jpg,0.641526176,"[0.31659574468085105, 0.7515923566878981, 0.6417910447761194, 0.663793103448276, 0.6354166666666667, 0.4694444444444445, 0.7033248081841433, 0.5689655172413793, 0.7939698492462314, 0.533623188405797, 0.015003750937734433, 0.015003750937734433, 0.5192878338278942, 0.17465, 0.9527272727272726, 0.3424124513618677, 0.3067185978578384]",0
0.379354426,/797/1657145587_1657145464_4.jpg,2022-07-07 06,2022/7/7,0.343829787,0.573248408,0.619402985,0.689655172,0,0.666666667,0.408333333,0.695652174,0.568965517,0,0.788944724,7/7/2022 06:31:50,8/7/2022 01:09:39,0.738985507,0.015003751,0.013503376,0.53115727,0.1617,0.686868687,0.342134519,0.144109056,0.633584608,/home/junsheng/data/tianhang_corn/1657145587_1657145464_4.jpg,0.633584608,"[0.34382978723404256, 0.5732484076433121, 0.6194029850746268, 0.6896551724137933, 0.6666666666666667, 0.40833333333333327, 0.6956521739130437, 0.5689655172413793, 0.7889447236180903, 0.7389855072463767, 0.015003750937734433, 0.01350337584396099, 0.531157270029674, 0.1617, 0.6868686868686869, 0.3421345191773207, 0.14410905550146058]",0
