index,pic_key,date_hour,date,co2,stemp,stemp2,stemp3,stemp4,stemp5,shumi,shumi2,shumi3,shumi4,shumi5,ts,insert_time,humi,pm10,pm25,press,solar,temp,wind_d,wind_sp,LAI,image_path,label,sensor,fold
0.225311601,/794/1657685701_1657685464_4.jpg,2022-07-13 12,2022/7/13,0.310638298,0.719745223,0.701492537,0.706896552,0.948717949,0.708333333,0.408333333,0.345268542,0.157635468,0.704,0.256281407,13/7/2022 12:31:46,14/7/2022 01:06:31,0.464492754,0.004501125,0.004501125,0.569732938,0.4479,0.831111111,0.13229572,0.263875365,0.322094055,/home/junsheng/data/tianhang_soybean/1657685701_1657685464_4.jpg,0.322094055,"[0.31063829787234043, 0.7197452229299364, 0.7014925373134329, 0.706896551724138, 0.7083333333333333, 0.40833333333333327, 0.34526854219948855, 0.1576354679802955, 0.256281407035176, 0.46449275362318837, 0.00450112528132033, 0.00450112528132033, 0.5697329376854591, 0.44789999999999996, 0.8311111111111111, 0.13229571984435798, 0.2638753651411879]",0
0.226270374,/794/1657692907_1657692663_4.jpg,2022-07-13 14,2022/7/13,0.308085106,0.796178344,0.76119403,0.74137931,0.952380952,0.71875,0.402777778,0.342710997,0.157635468,0.704,0.251256281,13/7/2022 14:31:46,14/7/2022 01:06:38,0.497246377,0.006751688,0.0060015,0.545994065,0.39205,0.853333333,0.127848805,0.230769231,0.322094055,/home/junsheng/data/tianhang_soybean/1657692907_1657692663_4.jpg,0.322094055,"[0.3080851063829787, 0.7961783439490446, 0.7611940298507464, 0.7413793103448276, 0.7187500000000001, 0.40277777777777785, 0.34271099744245526, 0.1576354679802955, 0.2512562814070348, 0.4972463768115942, 0.006751687921980495, 0.006001500375093774, 0.5459940652818995, 0.39205, 0.8533333333333334, 0.12784880489160644, 0.23076923076923078]",0
0.227229147,/794/1657700084_1657699864_4.jpg,2022-07-13 16,2022/7/13,0.318297872,0.815286624,0.798507463,0.767241379,0.956043956,0.729166667,0.4,0.337595908,0.157635468,0.701333333,0.251256281,13/7/2022 16:01:46,14/7/2022 01:06:41,0.540724638,0.009002251,0.009002251,0.522255193,0.14825,0.83030303,0.206225681,0.074001947,0.322094055,/home/junsheng/data/tianhang_soybean/1657700084_1657699864_4.jpg,0.322094055,"[0.31829787234042556, 0.8152866242038217, 0.7985074626865672, 0.7672413793103449, 0.7291666666666665, 0.4, 0.3375959079283889, 0.1576354679802955, 0.2512562814070348, 0.5407246376811594, 0.00900225056264066, 0.00900225056264066, 0.52225519287834, 0.14825, 0.8303030303030303, 0.20622568093385213, 0.07400194741966894]",0
0.229466283,/794/1657743308_1657743064_4.jpg,2022-07-14 04,2022/7/14,0.362553191,0.566878981,0.626865672,0.724137931,0.95970696,0.770833333,0.363888889,0.296675192,0.13546798,0.694666667,0.236180905,14/7/2022 04:01:46,15/7/2022 01:06:03,0.884927536,0.025506377,0.023255814,0.49851632,0.01695,0.555959596,0.065591996,0.125608569,0.306083013,/home/junsheng/data/tianhang_soybean/1657743308_1657743064_4.jpg,0.306083013,"[0.3625531914893617, 0.5668789808917197, 0.6268656716417911, 0.7241379310344828, 0.7708333333333335, 0.363888888888889, 0.29667519181585683, 0.1354679802955665, 0.23618090452261287, 0.8849275362318841, 0.025506376594148537, 0.023255813953488372, 0.4985163204747771, 0.01695, 0.555959595959596, 0.06559199555308505, 0.12560856864654335]",0
0.229785874,/794/1657743308_1657743064_4.jpg,2022-07-14 04,2022/7/14,0.362553191,0.566878981,0.626865672,0.724137931,0.95970696,0.770833333,0.363888889,0.296675192,0.13546798,0.694666667,0.236180905,14/7/2022 04:01:46,15/7/2022 01:06:03,0.87942029,0.019504876,0.018754689,0.49851632,0.0293,0.568484848,0.066703724,0.094449854,0.306083013,/home/junsheng/data/tianhang_soybean/1657743308_1657743064_4.jpg,0.306083013,"[0.3625531914893617, 0.5668789808917197, 0.6268656716417911, 0.7241379310344828, 0.7708333333333335, 0.363888888888889, 0.29667519181585683, 0.1354679802955665, 0.23618090452261287, 0.8794202898550726, 0.019504876219054765, 0.018754688672168042, 0.4985163204747771, 0.029300000000000003, 0.5684848484848485, 0.06670372429127293, 0.09444985394352483]",0
0.333333333,/794/1658462859_1658462609_4.jpg,2022-07-22 12,2022/7/22,0.329361702,0.617834395,0.619402985,0.655172414,0.941391941,0.6875,0.422222222,0.378516624,0.197044335,0.721333333,0.326633166,22/7/2022 12:01:46,23/7/2022 01:06:33,0.520144928,0.011252813,0.011252813,0.575667656,0,0.722424242,0.14118955,0.171372931,0.269742679,/home/junsheng/data/tianhang_soybean/1658462859_1658462609_4.jpg,0.269742679,"[0.3293617021276596, 0.6178343949044586, 0.6194029850746268, 0.6551724137931034, 0.6875, 0.42222222222222217, 0.3785166240409207, 0.19704433497536944, 0.3266331658291454, 0.5201449275362319, 0.011252813203300824, 0.011252813203300824, 0.5756676557863506, 0.0, 0.7224242424242424, 0.14118954974986103, 0.17137293086660177]",0
0.334292106,/794/1658462859_1658462609_4.jpg,2022-07-22 12,2022/7/22,0.314042553,0.643312102,0.634328358,0.663793103,0.943223443,0.6875,0.422222222,0.375959079,0.197044335,0.721333333,0.32160804,22/7/2022 12:34:12,23/7/2022 01:06:40,0.493768116,0.012003001,0.012003001,0.584569733,0.46555,0.71959596,0.033351862,0.111976631,0.269742679,/home/junsheng/data/tianhang_soybean/1658462859_1658462609_4.jpg,0.269742679,"[0.3140425531914894, 0.6433121019108279, 0.6343283582089554, 0.663793103448276, 0.6875, 0.42222222222222217, 0.3759590792838876, 0.19704433497536944, 0.321608040201005, 0.4937681159420289, 0.012003000750187547, 0.012003000750187547, 0.5845697329376847, 0.46555, 0.7195959595959596, 0.033351862145636464, 0.11197663096397273]",0
0.337488015,/794/1658470035_1658469808_4.jpg,2022-07-22 14,2022/7/22,0.329361702,0.713375796,0.701492537,0.689655172,0.945054945,0.6875,0.416666667,0.363171355,0.192118227,0.718666667,0.306532663,22/7/2022 14:31:46,23/7/2022 01:06:48,0.548550725,0.012003001,0.012003001,0.572700297,0,0.751515152,0.123957754,0.018500487,0.269742679,/home/junsheng/data/tianhang_soybean/1658470035_1658469808_4.jpg,0.269742679,"[0.3293617021276596, 0.7133757961783439, 0.7014925373134329, 0.6896551724137933, 0.6875, 0.41666666666666674, 0.36317135549872137, 0.19211822660098532, 0.306532663316583, 0.5485507246376811, 0.012003000750187547, 0.012003000750187547, 0.5727002967359048, 0.0, 0.7515151515151516, 0.12395775430794886, 0.018500486854917234]",0
0.339725152,/794/1658470498_1658470264_4.jpg,2022-07-22 14,2022/7/22,0.329361702,0.713375796,0.701492537,0.689655172,0.945054945,0.6875,0.416666667,0.363171355,0.192118227,0.718666667,0.306532663,22/7/2022 14:31:46,23/7/2022 01:06:48,0.437536232,0.010502626,0.010502626,0.572700297,0.37825,0.756767677,0.095330739,0.310613437,0.269742679,/home/junsheng/data/tianhang_soybean/1658470498_1658470264_4.jpg,0.269742679,"[0.3293617021276596, 0.7133757961783439, 0.7014925373134329, 0.6896551724137933, 0.6875, 0.41666666666666674, 0.36317135549872137, 0.19211822660098532, 0.306532663316583, 0.43753623188405794, 0.010502625656414103, 0.010502625656414103, 0.5727002967359048, 0.37825000000000003, 0.7567676767676768, 0.09533073929961089, 0.31061343719571566]",0
0.340683925,/794/1658479705_1658479517_4.jpg,2022-07-22 16,2022/7/22,0.332765957,0.732484076,0.731343284,0.724137931,0.948717949,0.697916667,0.413888889,0.358056266,0.189655172,0.717333333,0.296482412,22/7/2022 16:01:46,23/7/2022 01:06:54,0.44884058,0.009002251,0.009002251,0.578635015,0.2081,0.751111111,0.204280156,0.037974684,0.269742679,/home/junsheng/data/tianhang_soybean/1658479705_1658479517_4.jpg,0.269742679,"[0.33276595744680854, 0.7324840764331211, 0.7313432835820894, 0.7241379310344828, 0.6979166666666665, 0.4138888888888889, 0.3580562659846548, 0.18965517241379318, 0.29648241206030146, 0.4488405797101449, 0.00900225056264066, 0.00900225056264066, 0.5786350148367965, 0.20809999999999998, 0.7511111111111111, 0.20428015564202334, 0.0379746835443038]",0
0.341323106,/794/1658484906_1658484664_4.jpg,2022-07-22 18,2022/7/22,0.337021277,0.687898089,0.71641791,0.732758621,0.952380952,0.708333333,0.402777778,0.347826087,0.187192118,0.714666667,0.291457286,22/7/2022 18:01:46,23/7/2022 01:06:59,0.621304348,0.015753938,0.012753188,0.596439169,0,0.597171717,0.043913285,0.038948393,0.269742679,/home/junsheng/data/tianhang_soybean/1658484906_1658484664_4.jpg,0.269742679,"[0.33702127659574466, 0.6878980891719746, 0.7164179104477612, 0.7327586206896554, 0.7083333333333333, 0.40277777777777785, 0.34782608695652184, 0.187192118226601, 0.29145728643216107, 0.621304347826087, 0.015753938484621154, 0.012753188297074268, 0.5964391691394677, 0.0, 0.5971717171717172, 0.04391328515842135, 0.03894839337877313]",0
0.34260147,/794/1658520877_1658520664_4.jpg,2022-07-23 04,2022/7/23,0.359148936,0.477707006,0.537313433,0.655172414,0.946886447,0.71875,0.366666667,0.306905371,0.160098522,0.7,0.251256281,23/7/2022 04:01:46,24/7/2022 01:06:00,0.903913043,0.015753938,0.007501875,0.632047478,0,0.378989899,0.121734297,0,0.137533275,/home/junsheng/data/tianhang_soybean/1658520877_1658520664_4.jpg,0.137533275,"[0.35914893617021276, 0.47770700636942676, 0.537313432835821, 0.6551724137931034, 0.7187500000000001, 0.36666666666666664, 0.30690537084398983, 0.16009852216748768, 0.2512562814070348, 0.903913043478261, 0.015753938484621154, 0.007501875468867217, 0.6320474777448071, 0.0, 0.37898989898989893, 0.12173429683157308, 0.0]",0
0.344838607,/794/1658528123_1658527864_4.jpg,2022-07-23 06,2022/7/23,0.34212766,0.452229299,0.507462687,0.620689655,0.943223443,0.708333333,0.361111111,0.299232737,0.155172414,0.697333333,0.246231156,23/7/2022 06:31:46,24/7/2022 01:06:10,0.696956522,0.003750938,0.003750938,0.629080119,0,0.516767677,0.039188438,0.189873418,0.137533275,/home/junsheng/data/tianhang_soybean/1658528123_1658527864_4.jpg,0.137533275,"[0.3421276595744681, 0.4522292993630572, 0.5074626865671641, 0.6206896551724139, 0.7083333333333333, 0.36111111111111116, 0.2992327365728901, 0.15517241379310354, 0.24623115577889443, 0.6969565217391305, 0.0037509377344336083, 0.0037509377344336083, 0.6290801186943613, 0.0, 0.5167676767676768, 0.039188438021122846, 0.189873417721519]",0
0.345797379,/794/1658535293_1658535064_4.jpg,2022-07-23 08,2022/7/23,0.339574468,0.458598726,0.5,0.603448276,0.937728938,0.6875,0.358333333,0.296675192,0.15270936,0.694666667,0.24120603,23/7/2022 08:31:46,24/7/2022 01:06:16,0.703623188,0.0060015,0.0060015,0.623145401,0,0.530909091,0.173151751,0.103213242,0.137533275,/home/junsheng/data/tianhang_soybean/1658535293_1658535064_4.jpg,0.137533275,"[0.3395744680851064, 0.45859872611464964, 0.5000000000000001, 0.6034482758620692, 0.6875, 0.35833333333333334, 0.29667519181585683, 0.1527093596059114, 0.241206030150754, 0.7036231884057971, 0.006001500375093774, 0.006001500375093774, 0.6231454005934731, 0.0, 0.5309090909090909, 0.17315175097276264, 0.1032132424537488]",0
